"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source_clean","water_source_category","water_tech_clean","_water_tech_category","facility_type","clean_country_name","clean_adm1","clean_adm2","clean_adm3","clean_adm4","install_year","installer","rehab_year","rehabilitator","management_clean","status_clean","pay","fecal_coliform_presence","fecal_coliform_value","subjective_quality","activity_id","scheme_id","wpdx_id","notes","orig_lnk","photo_lnk","country_id","data_lnk","distance_to_primary","distance_to_secondary","distance_to_tertiary","distance_to_city","distance_to_town","water_point_history","rehab_priority","served_population","local_population","crucialness","pressure","usage_cap","is_urban","days_since_report","staleness_score","is_latest","location_id","cluster_size","clean_country_id","country_name","water_source","water_tech","status","adm2","adm3","management","adm1","new_georeferenced_column_","lat_deg_original","lat_lon_deg","lon_deg_original","public_data_source","converted","count","created_timestamp","updated"
"47850","Federal Ministry of Water Resources, Nigeria","4.9555067","7.0153767","2015-02-20T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Etche",,,"2014",,,,"Other","Functional","Yes Periodic Levy",,,"Acceptable quality",,,"6FP9X248+652","omuike",,"https://akvoflow-55.s3.amazonaws.com/images/fe609e8d-f147-4501-b417-1c9281f898c0.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","386.15171893240876","111.48316549615556","1201.1646738188058","20776.35465579111","325.2489139610903","{""2015-02-20"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/fe609e8d-f147-4501-b417-1c9281f898c0.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"20589","20589","1.0","20.589","1000","True","2769","41.776954282244674","true","219615","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Ikwerre",,"Other","Rivers","POINT (7.0153767 4.9555067)",,"(4.9555067°, 7.0153767°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"65253","Federal Ministry of Water Resources, Nigeria","4.5646083","6.3525867","2015-06-01T00:00:00.000","Yes","Protected Shallow Well","Well","Hand Pump","Hand Pump","Improved","Nigeria","Bayelsa","Nembe",,,,,,,,"Functional","No",,,"No because of Colour",,,"6FP8H973+R2W","Igbata Iwoama",,"https://akvoflow-55.s3.amazonaws.com/images/fbb93a42-0ea4-404f-b6c8-271a2bd97189.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","38427.07329008536","63331.955677001926","1918.8093077264543","41692.27272268343","6342.151827990458","{""2015-06-01"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/fbb93a42-0ea4-404f-b6c8-271a2bd97189.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Shallow Well"", ""water_tech_clean"": ""Hand Pump""}}",,"3020","3020","1.0","10.066666666666666","300","False","2668","43.12838594881998","true","251669","1","NGA","Nigeria","Improved Protected dug well","Manual","Functional (and in use)","Nembe",,,"Bayelsa","POINT (6.3525867 4.5646083)",,"(4.5646083°, 6.3525867°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47984","Federal Ministry of Water Resources, Nigeria","4.783455","6.9932733","2015-02-16T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Rivers","Port Harcourt",,,,,,,"Other","Functional","Yes Point of collection",,,"Acceptable quality",,,"6FP8QXMV+98J","urualla street diobu mile 1",,"https://akvoflow-55.s3.amazonaws.com/images/a9f95dac-37d9-4c8c-8bf2-d1b1b32e0e75.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","1044.4998974784812","1680.3327450248876","91.1552104173587","3332.272182317585","11167.219747822042","{""2015-02-16"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/a9f95dac-37d9-4c8c-8bf2-d1b1b32e0e75.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"6","5527","0.001085579880586213","0.02","300","True","2773","41.724312887128086","true","218710","1","NGA","Nigeria","Improved Tube well or borehole","Manual","Functional (and in use)","Port-Harcourt",,"Other","Rivers","POINT (6.9932733 4.783455)",,"(4.783455°, 6.9932733°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47918","Federal Ministry of Water Resources, Nigeria","4.67563","6.5825633","2015-03-07T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Bayelsa","Brass",,,,,,,,"Functional","No",,,"No because of Colour",,,"6FP8MHGM+724","Elem-Sangama",,"https://akvoflow-55.s3.amazonaws.com/images/fb49e8d1-66b3-4b64-a845-2b0ec095c28a.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","36577.1348374772","36749.857734718455","16179.405892905595","44482.379525826655","21136.995998363444","{""2015-03-07"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/fb49e8d1-66b3-4b64-a845-2b0ec095c28a.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"2843","2843","1.0","9.476666666666667","300","False","2754","41.97495170618565","true","222025","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Akuku Toru",,,"Rivers","POINT (6.5825633 4.67563)",,"(4.67563°, 6.5825633°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47867","Federal Ministry of Water Resources, Nigeria","5.1928467","6.6755967","2015-02-16T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Ogba/Egbema/Ndoni",,,,,,,"Community Management","Functional but not in use","No",,,"Acceptable quality",,,"6FQ85MVG+46Q","0",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","13898.203235217974","4125.560105491296","1068.1034068235006","51553.30089035407","12759.92302441973","{""2015-02-16"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"2848","3502","0.8132495716733296","2.848","1000","False","2773","41.724312887128086","true","218706","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (but not in use)","Ogba/Egbema/Ndoni",,"Community Management","Rivers","POINT (6.6755967 5.1928467)",,"(5.1928467°, 6.6755967°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47691","Federal Ministry of Water Resources, Nigeria","4.8621221","7.0176037","2015-01-31T00:00:00.000","Yes","Protected Shallow Well","Well","Hand Pump","Hand Pump","Improved","Nigeria","Rivers","Obio/Akpor",,,"1995",,,,"Community Management","Functional but needs repair","No",,,"Acceptable quality",,,"6FP9V269+R2X","Rukpakwolusi",,"https://akvoflow-55.s3.amazonaws.com/images/0f5567d9-8317-43c8-81bb-7967433beaa3.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","178.761141371768","298.73486705258796","416.48620443591074","10447.001578949155","2261.4784822673955","{""2015-01-31"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/0f5567d9-8317-43c8-81bb-7967433beaa3.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Shallow Well"", ""water_tech_clean"": ""Hand Pump""}}",,"2910","16352","0.17795988258317025","9.7","300","True","2789","41.5144097836083","true","211814","1","NGA","Nigeria","Improved Protected dug well","Manual","Functional and in use but in bad shape Technical breakdown","Obia/Akpor",,"Community Management","Rivers","POINT (7.0176037 4.8621221)",,"(4.8621221°, 7.0176037°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"14681","Federal Ministry of Water Resources, Nigeria","5.3446033","6.9266584","2015-01-25T00:00:00.000","Yes","Protected Spring","Spring","Hand Pump","Hand Pump","Improved","Nigeria","Imo","Ohaji/Egbema",,,"2003",,,,"Other","Functional","No",,,"Acceptable quality",,,"6FQ88WVG+RMV","Abakuru",,"https://akvoflow-55.s3.amazonaws.com/images/aa4f24af-6bc3-4b67-bfff-cc0838e9c1fe.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","2412.823512468813","7259.944188735913","1992.5921835438721","19990.576219957704","14305.444244347691","{""2015-01-25"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/aa4f24af-6bc3-4b67-bfff-cc0838e9c1fe.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Spring"", ""water_tech_clean"": ""Hand Pump""}}",,"2016","3480","0.5793103448275863","6.72","300","False","2795","41.4359686460501","true","207272","1","NGA","Nigeria","Improved Protected spring","Hand pump","Functional (and in use)","Ohaji/Egbema",,"Other","Imo","POINT (6.9266584 5.3446033)",,"(5.3446033°, 6.9266584°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"65382","Federal Ministry of Water Resources, Nigeria","4.3620417","5.9796483","2015-06-01T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Bayelsa","Brass",,,"2013",,,,"Community Management","Functional","No",,,"No because of Colour",,,"6FP79X6H+RV6","Otuo Community",,"https://akvoflow-55.s3.amazonaws.com/images/aae74243-0c19-4751-aaa9-6e69683d7f59.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","68863.19607279284","86012.75484089121","48739.8398986006","71170.21724880817","10403.925483079727","{""2015-06-01"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/aae74243-0c19-4751-aaa9-6e69683d7f59.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","0",,,"300","False","2668","43.12838594881998","true","251690","1","NGA","Nigeria","Improved Tube well or borehole","Manual","Functional (and in use)","Brass",,"Community Management","Bayelsa","POINT (5.9796483 4.3620417)",,"(4.3620417°, 5.9796483°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"32606","Federal Ministry of Water Resources, Nigeria","4.8705467","7.775735","2015-01-18T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Oruk Anam",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FP9VQCG+679","IKOT NTUEN  NDDC",,"https://akvoflow-55.s3.amazonaws.com/images/394ff7cd-226e-4313-8c2b-e9644636b078.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","7540.825116284583","56.91145494858518","143.9066007913743","24351.902090220392","30041.997391173732","{""2015-01-18"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/394ff7cd-226e-4313-8c2b-e9644636b078.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"7185","7185","1.0","7.185","1000","False","2802","41.34464129177944","true","199704","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Oruk Anam",,"Community Management","Akwa Ibom","POINT (7.775735 4.8705467)",,"(4.8705467°, 7.775735°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"33898","Federal Ministry of Water Resources, Nigeria","4.671965","7.6900083","2015-01-28T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Ikot Abasi",,,"2003",,,,,"Functional","No",,,"No because of Taste",,,"6FP9MMCR+Q2J","Ikot Osudu",,"https://akvoflow-55.s3.amazonaws.com/images/b7643c64-ab7c-4452-9d9c-a3fa1c40f44b.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","5475.080978142953","100.30898776117228","318.2639176778732","47597.348931637374","18661.420414564258","{""2015-01-28"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/b7643c64-ab7c-4452-9d9c-a3fa1c40f44b.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"3056","4932","0.6196269261962692","3.056","1000","False","2792","41.475170670569504","true","209729","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional and in use but in bad shape Tank leakages","Ikot Abasi",,,"Akwa Ibom","POINT (7.6900083 4.671965)",,"(4.671965°, 7.6900083°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"48114","Federal Ministry of Water Resources, Nigeria","5.0112183","6.4281817","2015-02-16T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Ahoada West",,,"2013",,,,,"Functional but not in use","No",,,"No because of Taste",,,"6FQ82C6H+F7M","okarki",,"https://akvoflow-55.s3.amazonaws.com/images/d715e5c5-2968-4725-90bb-cf59123a215f.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","3610.264653221121","24297.090027146205","333.04160223643083","19062.227408505667","6166.7020928747315","{""2015-02-16"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/d715e5c5-2968-4725-90bb-cf59123a215f.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"2297","2297","1.0","2.297","1000","False","2773","41.724312887128086","true","218712","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (but not in use)","Ahoada West",,,"Rivers","POINT (6.4281817 5.0112183)",,"(5.0112183°, 6.4281817°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"33964","Federal Ministry of Water Resources, Nigeria","4.66122","7.95134","2015-01-27T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Eket",,,"2009",,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FP9MX62+FGP","IKOT UDOMA",,"https://akvoflow-55.s3.amazonaws.com/images/92bc9171-9441-4b3c-8031-b31deddea5ec.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","2813.9035695691205","1099.6305889157757","144.9412310505085","41134.285049324746","4035.153847451834","{""2015-01-27"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/92bc9171-9441-4b3c-8031-b31deddea5ec.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"3891","14458","0.2691243602157975","3.891","1000","False","2793","41.46209920984827","true","208670","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Eket",,"Community Management","Akwa Ibom","POINT (7.95134 4.66122)",,"(4.66122°, 7.95134°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"14206","Federal Ministry of Water Resources, Nigeria","5.4742104","7.2878367","2015-01-22T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Imo","Ezinihitte Mbaise",,,"2009",,,,"Community Management","Functional but not in use","No",,,"Acceptable quality",,,"6FQ9F7FQ+M4P","amaukwu okoromiri",,"https://akvoflow-55.s3.amazonaws.com/images/32ecce78-d915-4648-8ab5-7c896916d396.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","10976.106736963167","1462.4447937738291","210.22843968550197","23565.183808694383","23442.937389720824","{""2015-01-22"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/32ecce78-d915-4648-8ab5-7c896916d396.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1189","2153","0.5522526706920576","1.189","1000","True","2798","41.396803674994274","true","204586","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (but not in use)","Ezinihitte",,"Community Management","Imo","POINT (7.2878367 5.4742104)",,"(5.4742104°, 7.2878367°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"32086","Federal Ministry of Water Resources, Nigeria","4.57066","7.5603157","2015-02-26T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Ikot Abasi",,,"2014",,,,"Community Management","Functional","No",,,"No because of Colour",,,"6FP9HHC6+748","Ikot Abasi, Ibekwe 1",,"https://akvoflow-55.s3.amazonaws.com/images/12ff7d9e-7ce3-4f82-899e-abfd2426ba91.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","12362.758551174442","5639.270381698751","15.915747910261906","63763.6301033733","431.6765352068221","{""2015-02-26"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/12ff7d9e-7ce3-4f82-899e-abfd2426ba91.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"5582","12744","0.43801004394224735","5.582","1000","True","2763","41.85604092905651","true","220622","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Ikot Abasi",,"Community Management","Akwa Ibom","POINT (7.5603157 4.57066)",,"(4.57066°, 7.5603157°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
